院校名称,专业,2020投档计划数,2020最低分,2020投档最低位次,2021投档计划数,2021最低分,2021投档最低位次,2022投档计划数,2022最低分,2022投档最低位次,特点,一流大学与一流学科,院校性质,平均最低投档线
青岛农业大学,应用化学,70,515,140109,70,504,141269,100,502,146125,省重点,none,公办,142501
盐城师范学院,化学(师范类),none,none,none,6,503,143811,6,503,142092,none,none,公办,142952
咸阳师范学院,化学(师范类),none,none,none,2,502,144995,2,503,144004,none,none,公办,144500
汉江师范学院,化学(师范类),none,none,none,1,502,144892,1,502,144677,none,none,公办,144785
山东理工大学,材料化学,48,515,140664,39,502,145044,47,500,149132,省重点,none,公办,144947
湖北民族大学,化学,none,none,none,none,none,none,2,502,145456,none,none,公办,145456
黑龙江科技大学,应用化学,none,none,none,none,none,none,2,502,145686,省重点,none,公办,145686
山东理工大学,材料化学(地方专项计划),9,514,141992,10,498,153668,none,none,none,省重点,none,公办,147830
聊城大学,应用化学,80,511,147908,80,501,147701,62,500,149574,none,none,公办,148394
河北师范大学汇华学院,化学(师范类),2,491,187929,2,486,180956,2,538,76945,none,none,民办,148610
临沂大学,应用化学,73,506,158099,14,504,140800,40,501,147262,none,none,公办,148720
山东第一医科大学,应用化学,50,511,149171,50,501,148197,40,500,149186,none,none,公办,148851
岭南师范学院,应用化学,none,none,none,1,516,115997,1,486,181717,none,none,公办,148857
安阳师范学院,化学(师范类),4,507,155434,4,502,146002,4,501,147914,none,none,公办,149783
内蒙古民族大学,化学(师范类),2,509,152937,6,501,148549,6,501,148231,省重点,none,公办,149906
